element_id,unique_id,category,family,type,name,mark,comments,btz_numero_activo,btz_description_01,btz_description_02,btz_description_03,btz_description_04,btz_description_05,btz_description_06,btz_description_07,btz_description_08,btz_description_09,btz_description_10,btz_description_11,btz_description_12,btz_description_13,btz_description_14,btz_description_15,btz_description_16,btz_description_17,btz_description_18,btz_description_19,btz_description_20,btz_description_21,btz_description_22,btz_description_23,btz_description_24,btz_description_25,btz_description_26,btz_description_27,btz_description_28,btz_description_29,btz_description_30,btz_description_31,btz_description_32,btz_description_33,btz_description_34,btz_description_35,btz_description_36,btz_description_37,btz_description_38,btz_description_39,btz_description_40,btz_description_41,btz_description_42,btz_description_43,btz_description_44,btz_description_45,btz_description_46,btz_description_47,btz_description_48,btz_description_49,btz_description_50,btz_description_51,btz_description_52,btz_description_53,btz_description_54,btz_description_55,btz_description_56,btz_description_57,btz_description_58,btz_description_59,btz_description_60,btz_description_61,btz_description_62,btz_description_63,btz_description_64,btz_description_65,btz_description_66,btz_description_67,btz_description_68,btz_description_69,btz_description_70,btz_description_71,btz_description_72,btz_description_73,btz_description_74,btz_description_75,btz_description_76,btz_description_77,btz_description_78,btz_description_79,btz_description_80,btz_path_detectado,cantidad_btz_description_con_valor
385885,905be7f4-0c46-42ea-a443-0fdea469e6f3-0005e35d,Generic Models,Generic Models 15,Generic Models 2,Generic Models 2,,,P10-HRN-CNT-C04,P10,P10-HRN-LGC-HARINA,P10-HRN-CNT-C04,P10-HRN-VLV-VGG01,P10-HRN-VLV-VGH01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P10 > P10-HRN-LGC-HARINA > P10-HRN-CNT-C04 > P10-HRN-VLV-VGG01 > P10-HRN-VLV-VGH01,5
398298,c5bd9b6d-1b33-4c70-af81-ae4fc321dc5f-000613da,Generic Models,Biodiesel11,Biodiesel,Biodiesel,,,P10-PRL-SLO-SRECUP,P10,P10-PRL-LGC-PRELIMPIEZA,P10-PRL-LGC-SILOS,P10-PRL-SLO-SRECUP,P10-PRL-VLV-VR19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SRECUP > P10-PRL-VLV-VR19,5
402462,2d073a82-2546-46d8-8ab7-4a272b6a40f8-0006241e,Generic Models,Silos 8,Silos 2,Silos 2,,,,P10,P10-SRV-LGC-SERVICIOS,P10-SRV-LGC-FUEL OIL,P10-SRV-BMB-BTRAMP FUEL OIL,P10-SRV-TNQ-TKFUEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-LGC-FUEL OIL > P10-SRV-BMB-BTRAMP FUEL OIL > P10-SRV-TNQ-TKFUEL,5
405873,35fdbbec-a6c9-4778-9f64-8b03ca6d0798-00063171,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,,P10-EXT-LGC-HIDROCICLONES,P10,P10-EXT-LGC-EXTRACCION,P10-EXT-EXT-M202,P10-EXT-BMB-P217,P10-EXT-CLT-CLTSOLV,P10-EXT-CND-HX319 COND EXT,P10-EXT-LGC-BMB RECIRCULACION,P10-EXT-BMB-P221,P10-EXT-BMB-P210,P10-EXT-BMB-P204,P10-EXT-BMB-P205,P10-EXT-BMB-P206,P10-EXT-BMB-P207,P10-EXT-BMB-P208,P10-EXT-BMB-P209,P10-EXT-BMB-P211,P10-EXT-BMB-P212,P10-EXT-BMB-P213,P10-EXT-BMB-P214,P10-EXT-BMB-P215,P10-EXT-BMB-P216,P10-EXT-BMB-P222,P10-EXT-FLT-M220A AMIAD,P10-EXT-RSC-SC201,P10-EXT-TNQ-V218 TK MISCELA,P10-EXT-BMB-P218,P10-EXT-VLV-SOV202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-EXT-M202 > P10-EXT-BMB-P217 > P10-EXT-CLT-CLTSOLV > P10-EXT-CND-HX319 COND EXT > P10-EXT-LGC-BMB RECIRCULACION > P10-EXT-BMB-P221 > P10-EXT-BMB-P210 > P10-EXT-BMB-P204 > P10-EXT-BMB-P205 > P10-EXT-BMB-P206 > P10-EXT-BMB-P207 > P10-EXT-BMB-P208 > P10-EXT-BMB-P209 > P10-EXT-BMB-P211 > P10-EXT-BMB-P212 > P10-EXT-BMB-P213 > P10-EXT-BMB-P214 > P10-EXT-BMB-P215 > P10-EXT-BMB-P216 > P10-EXT-BMB-P222 > P10-EXT-FLT-M220A AMIAD > P10-EXT-RSC-SC201 > P10-EXT-TNQ-V218 TK MISCELA > P10-EXT-BMB-P218 > P10-EXT-VLV-SOV202,27
405968,35fdbbec-a6c9-4778-9f64-8b03ca6d0798-000631d0,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,divi,P10-HRN-ENF-EG01,P10,P10-HRN-LGC-HARINA,P10-HRN-ENF-EG01,P10-HRN-VNT-VE39,P10-HRN-ART-ARTVE39,P10-HRN-VNT-VE40,P10-HRN-ART-ARTVE40,P10-HRN-VNT-VE41,P10-HRN-ART-ARTVE41,P10-HRN-VNT-VE42,P10-HRN-ART-ARTVE42,P10-HRN-VNT-VE43,P10-HRN-ART-ARTVE43,P10-HRN-VNT-VE44,P10-HRN-ART-ARTVE44,P10-HRN-VNT-VE45,P10-HRN-ART-ARTVE45,P10-HRN-VNT-VE46,P10-HRN-ART-ARTVE46,P10-HRN-VNT-VE47,P10-HRN-ART-ARTVE47,P10-HRN-VNT-VE48,P10-HRN-ART-ARTVE48,P10-HRN-VNT-VE49,P10-HRN-ART-ARTVE49,P10-HRN-VNT-VE50,P10-HRN-ART-ARTVE50,P10-HRN-VNT-VE51,P10-HRN-ART-ARTVE51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01 > P10-HRN-VNT-VE39 > P10-HRN-ART-ARTVE39 > P10-HRN-VNT-VE40 > P10-HRN-ART-ARTVE40 > P10-HRN-VNT-VE41 > P10-HRN-ART-ARTVE41 > P10-HRN-VNT-VE42 > P10-HRN-ART-ARTVE42 > P10-HRN-VNT-VE43 > P10-HRN-ART-ARTVE43 > P10-HRN-VNT-VE44 > P10-HRN-ART-ARTVE44 > P10-HRN-VNT-VE45 > P10-HRN-ART-ARTVE45 > P10-HRN-VNT-VE46 > P10-HRN-ART-ARTVE46 > P10-HRN-VNT-VE47 > P10-HRN-ART-ARTVE47 > P10-HRN-VNT-VE48 > P10-HRN-ART-ARTVE48 > P10-HRN-VNT-VE49 > P10-HRN-ART-ARTVE49 > P10-HRN-VNT-VE50 > P10-HRN-ART-ARTVE50 > P10-HRN-VNT-VE51 > P10-HRN-ART-ARTVE51,29
405987,35fdbbec-a6c9-4778-9f64-8b03ca6d0798-000631e3,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,divi,P10-HRN-ENF-EG01,P10,P10-HRN-LGC-HARINA,P10-HRN-ENF-EG01,P10-HRN-VNT-VE52,P10-HRN-ART-ARTVE52,P10-HRN-VNT-VE53,P10-HRN-ART-ARTVE53,P10-HRN-VNT-VE54,P10-HRN-ART-ARTVE54,P10-HRN-VNT-VE55,P10-HRN-ART-ARTVE55,P10-HRN-VNT-VE56,P10-HRN-ART-ARTVE56,P10-HRN-VNT-VE57,P10-HRN-ART-ARTVE57,P10-HRN-VNT-VE58,P10-HRN-ART-ARTVE58,P10-HRN-VNT-VE59,P10-HRN-ART-ARTVE59,P10-HRN-VNT-VE60,P10-HRN-ART-ARTVE60,P10-HRN-VNT-VE61,P10-HRN-ART-ARTVE61,P10-HRN-VNT-VE62,P10-HRN-ART-ARTVE62,P10-HRN-VNT-VE63,P10-HRN-ART-ARTVE63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01 > P10-HRN-VNT-VE52 > P10-HRN-ART-ARTVE52 > P10-HRN-VNT-VE53 > P10-HRN-ART-ARTVE53 > P10-HRN-VNT-VE54 > P10-HRN-ART-ARTVE54 > P10-HRN-VNT-VE55 > P10-HRN-ART-ARTVE55 > P10-HRN-VNT-VE56 > P10-HRN-ART-ARTVE56 > P10-HRN-VNT-VE57 > P10-HRN-ART-ARTVE57 > P10-HRN-VNT-VE58 > P10-HRN-ART-ARTVE58 > P10-HRN-VNT-VE59 > P10-HRN-ART-ARTVE59 > P10-HRN-VNT-VE60 > P10-HRN-ART-ARTVE60 > P10-HRN-VNT-VE61 > P10-HRN-ART-ARTVE61 > P10-HRN-VNT-VE62 > P10-HRN-ART-ARTVE62 > P10-HRN-VNT-VE63 > P10-HRN-ART-ARTVE63,27
406102,35fdbbec-a6c9-4778-9f64-8b03ca6d0798-00063256,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,,,P10,P10-PRP-LGC-PREPARACION,P10-PRP-LGC-BEAN HEATER,P10-PRP-BHT-BH02,P10-PRP-ART-BHART02,P10-PRP-BSC-BHD02 (BASC),P10-PRP-VLV-BHA02,P10-PRP-VLV-VSBH02,P10-PRP-VLV-VGBH02N,P10-PRP-VLV-VGBH02S,P10-PRP-VNT-VE06,P10-PRP-CCL-CVE06,P10-PRP-VLV-VR06,P10-PRP-BMB-BBH02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-BEAN HEATER > P10-PRP-BHT-BH02 > P10-PRP-ART-BHART02 > P10-PRP-BSC-BHD02 (BASC) > P10-PRP-VLV-BHA02 > P10-PRP-VLV-VSBH02 > P10-PRP-VLV-VGBH02N > P10-PRP-VLV-VGBH02S > P10-PRP-VNT-VE06 > P10-PRP-CCL-CVE06 > P10-PRP-VLV-VR06 > P10-PRP-BMB-BBH02,14
406124,35fdbbec-a6c9-4778-9f64-8b03ca6d0798-0006326c,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,,,P10,P10-PRP-LGC-PREPARACION,P10-PRP-LGC-BEAN HEATER,P10-PRP-BHT-BH01,P10-PRP-ART-BHART01,P10-PRP-BSC-BHD01 (BASC),P10-PRP-VLV-BHA01,P10-PRP-VLV-VSBH01,P10-PRP-VLV-VGBH01N,P10-PRP-VLV-VGBH01S,P10-PRP-VNT-VE05,P10-PRP-CCL-CVE05,P10-PRP-VLV-VR05,P10-PRP-BMB-BBH01,P10-PRP-SPR-SEPGOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-BEAN HEATER > P10-PRP-BHT-BH01 > P10-PRP-ART-BHART01 > P10-PRP-BSC-BHD01 (BASC) > P10-PRP-VLV-BHA01 > P10-PRP-VLV-VSBH01 > P10-PRP-VLV-VGBH01N > P10-PRP-VLV-VGBH01S > P10-PRP-VNT-VE05 > P10-PRP-CCL-CVE05 > P10-PRP-VLV-VR05 > P10-PRP-BMB-BBH01 > P10-PRP-SPR-SEPGOT,15
406633,7713a3b9-e708-4df0-a840-2320141b75e2-00063469,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,,P10-ENE-LGC-TRAFOS,P10,P10-HRN-LGC-HARINA,P10-HRN-SIS-CTRAL LUB SR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P10 > P10-HRN-LGC-HARINA > P10-HRN-SIS-CTRAL LUB SR,3
406921,7713a3b9-e708-4df0-a840-2320141b75e2-00063589,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,,P10-SRV-LGC-TRAT QUIM CALD,P10,P10-SRV-LGC-SERVICIOS,P10-SRV-LGC-AIRE COMPRIMIDO,P10-SRV-CMP-CA02,P10-SRV-CMP-CA01,P10-SRV-SCD-SEAIRE2,P10-SRV-SCD-SEAIRE1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-LGC-AIRE COMPRIMIDO > P10-SRV-CMP-CA02 > P10-SRV-CMP-CA01 > P10-SRV-SCD-SEAIRE2 > P10-SRV-SCD-SEAIRE1,7
407002,7713a3b9-e708-4df0-a840-2320141b75e2-000635da,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,,P10-SRV-LGC-TRAT QUIM CALD,P10,P10-SRV-LGC-SERVICIOS,P10-SRV-ECN-ECONOMIZADOR,P10-SRV-SPL-SH06,P10-SRV-SPL-SH05,P10-SRV-SPL-SH07,P10-SRV-VLV-SGR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-ECN-ECONOMIZADOR > P10-SRV-SPL-SH06 > P10-SRV-SPL-SH05 > P10-SRV-SPL-SH07 > P10-SRV-VLV-SGR,7
